Order ID;Order Date;Ship Date;IdShipMode;Customer ID
US-2015-139675;13/3/2015;18/3/2015;1;NF-18595
CA-2017-143756;2/12/2017;5/12/2017;3;ME-17725
CA-2015-151253;22/4/2015;26/4/2015;2;AZ-10750
CA-2014-141152;16/9/2014;19/9/2014;3;RF-19345
CA-2014-141313;28/12/2014;1/1/2015;2;AJ-10780
CA-2014-169852;21/10/2014;26/10/2014;2;SF-20965
CA-2017-107314;30/11/2017;3/12/2017;3;MZ-17335
US-2014-161305;6/6/2014;12/6/2014;2;SB-20170
CA-2017-166919;23/11/2017;27/11/2017;2;AH-10210
CA-2017-162712;18/6/2017;20/6/2017;1;NK-18490
CA-2017-107552;5/5/2017;5/5/2017;4;AI-10855
CA-2016-163328;4/11/2016;6/11/2016;1;TP-21565
CA-2014-112837;11/9/2014;16/9/2014;2;LW-17125
CA-2017-120019;16/2/2017;21/2/2017;2;NG-18355
CA-2014-100762;24/11/2014;29/11/2014;2;NG-18355
CA-2017-161459;25/11/2017;29/11/2017;1;EB-13750
CA-2017-160017;28/9/2017;2/10/2017;2;SP-20860
CA-2014-123316;13/10/2014;17/10/2014;2;SP-20545
CA-2014-141299;3/6/2014;7/6/2014;1;RB-19795
CA-2014-104402;17/6/2014;23/6/2014;2;DB-13660
CA-2015-110289;29/10/2015;2/11/2015;2;NB-18655
CA-2014-167927;20/1/2014;26/1/2014;2;XP-21865
CA-2014-133305;11/7/2014;15/7/2014;2;MH-17455
CA-2016-165995;30/8/2016;6/9/2016;2;BG-11740
CA-2017-143112;5/10/2017;9/10/2017;2;TS-21370
US-2017-105830;31/12/2016;2/1/2017;3;DB-13660
CA-2015-146255;7/3/2015;10/3/2015;3;EM-14140
CA-2017-104822;20/10/2017;20/10/2017;4;RB-19465
CA-2015-104486;1/5/2015;6/5/2015;2;PO-18850
CA-2017-161557;3/9/2017;8/9/2017;2;AG-10900
CA-2017-161130;3/11/2017;8/11/2017;2;BF-11275
US-2015-161347;13/9/2015;19/9/2015;2;HG-14845
US-2015-109015;6/9/2015;12/9/2015;2;BS-11590
CA-2014-110611;6/10/2014;13/10/2014;2;JD-16015
CA-2017-139080;23/1/2017;28/1/2017;2;CS-12250
CA-2015-115693;10/12/2015;15/12/2015;2;FC-14245
US-2014-107993;25/11/2014;30/11/2014;2;SE-20110
CA-2017-110443;21/11/2017;25/11/2017;2;CK-12205
CA-2017-144848;4/4/2017;5/4/2017;3;DS-13030
US-2017-147998;19/5/2017;24/5/2017;2;SA-20830
CA-2016-103919;3/10/2016;7/10/2016;2;TP-21565
CA-2016-113425;21/11/2016;21/11/2016;4;JK-16120
CA-2017-143035;3/10/2017;5/10/2017;1;CC-12430
CA-2014-107811;29/4/2014;3/5/2014;2;LA-16780
CA-2016-163216;7/10/2016;10/10/2016;3;AW-10930
US-2016-116442;15/12/2016;22/12/2016;2;BP-11230
CA-2017-150623;10/4/2017;14/4/2017;2;DB-13360
US-2014-163797;8/4/2014;13/4/2014;2;PC-19000
CA-2016-127236;29/3/2016;2/4/2016;2;TB-21595
US-2017-104661;15/1/2017;18/1/2017;3;TB-21250
CA-2014-134103;30/1/2014;4/2/2014;2;MV-18190
CA-2015-147529;7/2/2015;11/2/2015;2;DK-12835
CA-2016-129126;14/12/2016;19/12/2016;2;PK-19075
CA-2017-131632;31/10/2017;4/11/2017;2;AH-10120
CA-2017-151981;6/8/2017;12/8/2017;2;GM-14455
CA-2017-125472;30/5/2017;31/5/2017;3;BD-11725
CA-2015-156328;30/11/2015;5/12/2015;2;RM-19375
CA-2017-154074;31/8/2017;2/9/2017;1;BW-11110
CA-2017-161774;14/5/2017;15/5/2017;3;GT-14710
CA-2017-151211;17/8/2017;23/8/2017;2;AH-10120
CA-2017-142671;10/11/2017;14/11/2017;1;DR-12940
CA-2017-144750;21/8/2017;21/8/2017;4;DL-13495
CA-2016-111976;8/3/2016;12/3/2016;2;BD-11620
CA-2016-140130;31/10/2016;5/11/2016;2;HW-14935
CA-2014-159121;26/7/2014;1/8/2014;2;JO-15145
CA-2015-149650;24/10/2015;27/10/2015;3;RD-19660
CA-2017-115777;19/8/2017;24/8/2017;2;DO-13645
CA-2016-143714;23/5/2016;27/5/2016;2;CC-12370
CA-2014-165764;3/11/2014;7/11/2014;2;SH-20395
CA-2015-121405;30/3/2015;4/4/2015;2;FC-14335
US-2017-116897;27/5/2017;29/5/2017;3;JG-15160
US-2017-113992;14/12/2017;19/12/2017;2;LC-16885
CA-2014-166891;4/10/2014;6/10/2014;3;CC-12220
CA-2016-101161;13/10/2016;20/10/2016;2;BW-11110
CA-2015-151785;5/3/2015;10/3/2015;2;JJ-15445
US-2017-119816;4/3/2017;6/3/2017;1;TT-21460
CA-2015-156510;25/9/2015;29/9/2015;2;EH-13990
US-2015-110261;19/12/2015;23/12/2015;1;PR-18880
CA-2015-125710;8/10/2015;13/10/2015;2;BT-11680
CA-2017-161102;31/7/2017;3/8/2017;3;EC-14050
CA-2014-110065;5/8/2014;11/8/2014;2;SP-20650
US-2017-133361;14/5/2017;17/5/2017;3;AJ-10780
US-2016-155404;22/9/2016;28/9/2016;2;AS-10630
CA-2015-114503;13/11/2015;17/11/2015;2;AA-10375
CA-2017-153080;22/5/2017;25/5/2017;1;EH-13945
CA-2016-163804;2/12/2016;8/12/2016;2;DB-13270
CA-2015-108532;29/8/2015;2/9/2015;2;CC-12100
CA-2014-151897;6/6/2014;10/6/2014;2;VT-21700
CA-2016-113292;18/3/2016;20/3/2016;1;DB-13060
CA-2014-149524;14/1/2014;15/1/2014;3;BS-11590
CA-2017-140872;3/6/2017;10/6/2017;2;NR-18550
CA-2017-113908;3/6/2017;9/6/2017;2;KN-16390
CA-2015-120621;21/3/2015;26/3/2015;2;JW-16075
US-2017-148866;19/9/2017;24/9/2017;2;JM-15535
CA-2014-149594;15/9/2014;19/9/2014;2;MF-18250
CA-2016-113845;20/11/2016;25/11/2016;2;FA-14230
CA-2017-111262;28/10/2017;1/11/2017;1;KH-16510
CA-2015-103135;24/7/2015;28/7/2015;2;SS-20515
CA-2014-129147;2/11/2014;6/11/2014;2;LC-17050
CA-2017-128265;17/11/2017;22/11/2017;1;VW-21775
CA-2016-152331;26/6/2016;30/6/2016;2;LD-16855
US-2016-128909;9/10/2016;11/10/2016;1;SP-20545
CA-2017-102197;20/12/2017;26/12/2017;2;DK-13150
CA-2017-167640;6/3/2017;10/3/2017;2;FC-14245
US-2017-116652;15/9/2017;19/9/2017;2;RD-19480
CA-2017-138289;16/1/2017;18/1/2017;1;AR-10540
CA-2016-129308;7/7/2016;13/7/2016;2;CC-12100
CA-2016-157791;23/12/2016;28/12/2016;1;CA-11965
CA-2014-146864;22/12/2014;26/12/2014;2;BT-11530
CA-2014-103744;23/2/2014;27/2/2014;2;MG-17875
US-2017-107384;4/12/2017;8/12/2017;2;TP-21130
CA-2014-128209;17/11/2014;22/11/2014;2;GT-14710
CA-2014-169684;20/10/2014;23/10/2014;3;FH-14365
CA-2015-109862;25/10/2015;30/10/2015;2;HK-14890
US-2017-107888;16/11/2017;19/11/2017;3;CC-12220
US-2017-154872;14/5/2017;18/5/2017;2;DP-13000
CA-2014-113880;1/3/2014;5/3/2014;2;VF-21715
US-2015-164966;30/7/2015;1/8/2015;3;GH-14410
CA-2015-126739;1/11/2015;3/11/2015;1;JH-16180
CA-2017-161578;16/12/2017;21/12/2017;1;RB-19465
CA-2014-137092;20/10/2014;22/10/2014;1;LS-16975
CA-2015-166947;5/6/2015;10/6/2015;2;EB-13750
CA-2016-160941;21/7/2016;26/7/2016;2;DK-12835
CA-2017-144680;31/3/2017;2/4/2017;3;SC-20260
CA-2014-166086;7/5/2014;12/5/2014;2;CT-11995
CA-2017-131282;5/2/2017;8/2/2017;1;CB-12025
CA-2014-100678;18/4/2014;22/4/2014;2;KM-16720
CA-2016-161543;10/5/2016;16/5/2016;2;RD-19720
CA-2016-160535;25/11/2016;30/11/2016;2;BP-11050
CA-2017-123085;3/3/2017;8/3/2017;2;EJ-13720
CA-2015-153752;6/12/2015;11/12/2015;1;RO-19780
CA-2014-103660;25/8/2014;30/8/2014;2;MW-18220
CA-2016-169887;22/10/2016;22/10/2016;4;MS-17530
CA-2016-148516;7/8/2016;11/8/2016;2;DW-13585
CA-2017-104731;21/7/2017;27/7/2017;2;AM-10705
CA-2014-164749;23/3/2014;26/3/2014;3;BG-11740
CA-2015-103716;30/4/2015;6/5/2015;2;KB-16585
CA-2016-126795;13/6/2016;16/6/2016;1;GT-14710
CA-2015-146290;4/5/2015;11/5/2015;2;SV-20815
CA-2017-157112;23/4/2017;26/4/2017;3;GG-14650
CA-2014-169257;6/6/2014;12/6/2014;2;SV-20785
CA-2014-154095;2/12/2014;7/12/2014;2;ON-18715
CA-2017-146346;17/6/2017;20/6/2017;3;RA-19945
CA-2016-148852;26/5/2016;31/5/2016;2;SV-20785
US-2015-118906;10/3/2015;10/3/2015;4;KB-16585
CA-2016-168921;20/10/2016;22/10/2016;3;AG-10495
CA-2015-107678;21/4/2015;28/4/2015;2;JK-16090
CA-2016-123512;17/6/2016;19/6/2016;3;MV-18190
US-2017-167402;13/1/2017;18/1/2017;1;CP-12085
CA-2014-130449;6/9/2014;9/9/2014;3;VP-21760
CA-2015-141250;19/1/2015;23/1/2015;2;PM-18940
CA-2014-145541;14/12/2014;21/12/2014;2;TB-21400
CA-2014-138513;23/5/2014;27/5/2014;2;EH-13990
CA-2015-135489;19/9/2015;22/9/2015;1;GW-14605
CA-2015-125696;2/10/2015;6/10/2015;2;NP-18685
CA-2016-105081;25/12/2016;30/12/2016;2;JE-15715
US-2016-146857;6/5/2016;8/5/2016;1;BE-11455
CA-2016-166275;24/10/2016;24/10/2016;4;SS-20590
CA-2017-144498;6/5/2017;6/5/2017;4;MB-18085
CA-2017-103352;27/11/2017;30/11/2017;1;RP-19390
CA-2014-108609;31/10/2014;2/11/2014;1;AJ-10780
CA-2017-128328;5/8/2017;9/8/2017;2;PO-18865
US-2015-156496;10/8/2015;16/8/2015;2;WB-21850
US-2016-127334;15/12/2016;21/12/2016;2;MP-18175
US-2017-124779;8/9/2017;11/9/2017;3;BF-11020
CA-2017-135937;20/2/2017;27/2/2017;2;KM-16375
CA-2015-129322;8/8/2015;10/8/2015;1;DB-13405
CA-2017-162173;26/10/2017;1/11/2017;2;OT-18730
CA-2016-115483;14/7/2016;18/7/2016;1;JS-15880
CA-2017-122175;12/5/2017;14/5/2017;1;CA-12775
CA-2017-161088;25/5/2017;29/5/2017;2;MH-18115
CA-2014-154837;23/8/2014;27/8/2014;1;RB-19645
CA-2015-153794;11/9/2015;16/9/2015;2;SB-20290
CA-2015-135510;5/9/2015;12/9/2015;2;TW-21025
CA-2015-109337;21/11/2015;23/11/2015;1;DL-13330
CA-2014-150329;10/10/2014;14/10/2014;2;SD-20485
CA-2017-145037;2/9/2017;7/9/2017;1;TB-21055
CA-2017-154466;1/1/2017;2/1/2017;3;DP-13390
CA-2014-109134;5/11/2014;10/11/2014;2;DE-13255
US-2015-129637;17/12/2015;22/12/2015;2;MC-18100
CA-2015-165162;14/5/2015;21/5/2015;2;HG-15025
CA-2017-140494;10/3/2017;15/3/2017;1;CM-11815
CA-2017-104108;2/12/2017;9/12/2017;2;RP-19855
US-2017-165869;31/7/2017;5/8/2017;2;LS-17200
CA-2017-160899;11/8/2017;13/8/2017;1;DR-12940
CA-2017-144225;30/9/2017;2/10/2017;1;CC-12475
US-2016-163538;26/8/2016;30/8/2016;2;SS-20515
US-2016-155103;2/12/2016;7/12/2016;2;JF-15190
CA-2017-145429;21/7/2017;25/7/2017;2;SW-20455
CA-2015-153535;20/5/2015;24/5/2015;2;SG-20470
CA-2015-139164;23/6/2015;28/6/2015;2;CS-12355
CA-2016-112277;10/9/2016;15/9/2016;2;SC-20695
CA-2014-167724;13/4/2014;18/4/2014;2;BF-11170
CA-2015-123141;14/11/2015;19/11/2015;2;GZ-14470
CA-2016-149503;9/12/2016;12/12/2016;3;SP-20650
CA-2017-163069;18/8/2017;21/8/2017;1;PJ-19015
CA-2017-107629;14/12/2017;14/12/2017;4;DB-13060
CA-2016-134789;8/4/2016;15/4/2016;2;CK-12325
CA-2016-130442;16/12/2016;19/12/2016;3;SF-20065
CA-2017-102974;19/9/2017;24/9/2017;2;DP-13105
US-2017-166394;4/9/2017;6/9/2017;1;VM-21835
CA-2016-128811;12/9/2016;16/9/2016;2;SF-20200
CA-2017-145443;10/8/2017;15/8/2017;1;SC-20695
CA-2016-165827;4/11/2016;9/11/2016;2;MF-17665
CA-2015-156734;18/6/2015;20/6/2015;3;BV-11245
CA-2014-120096;4/7/2014;7/7/2014;3;KE-16420
CA-2015-141754;20/12/2015;25/12/2015;2;EM-14200
CA-2016-123358;10/4/2016;17/4/2016;2;BT-11680
CA-2014-144029;26/5/2014;31/5/2014;2;MM-18055
US-2017-101784;6/7/2017;11/7/2017;2;PO-18850
CA-2015-156923;16/2/2015;20/2/2015;2;SP-20860
CA-2017-111269;16/6/2017;18/6/2017;1;CS-12355
CA-2017-159156;13/11/2017;16/11/2017;3;KB-16600
CA-2017-100230;11/12/2017;15/12/2017;2;AA-10375
CA-2016-154767;28/6/2016;30/6/2016;1;BP-11155
CA-2017-124205;15/9/2017;19/9/2017;2;TC-21145
CA-2017-165715;2/12/2017;8/12/2017;2;BG-11035
CA-2017-100636;26/6/2017;30/6/2017;2;DO-13435
CA-2016-162943;24/7/2016;26/7/2016;1;DB-12970
CA-2016-144764;2/9/2016;8/9/2016;2;RL-19615
CA-2017-100615;20/4/2017;24/4/2017;2;SJ-20215
CA-2014-109302;12/8/2014;16/8/2014;2;CS-12175
CA-2017-139787;19/9/2017;23/9/2017;2;JP-16135
CA-2017-139402;9/12/2017;13/12/2017;2;NC-18535
CA-2016-119018;4/11/2016;8/11/2016;2;CW-11905
CA-2015-105361;29/3/2015;4/4/2015;2;CM-12115
US-2016-152373;5/9/2016;11/9/2016;2;PT-19090
US-2017-166037;28/1/2017;1/2/2017;2;CL-12700
US-2016-147711;3/9/2016;8/9/2016;1;HF-14995
CA-2017-121293;25/7/2017;28/7/2017;1;JC-15775
CA-2015-118843;13/9/2015;20/9/2015;2;JH-15910
CA-2015-161445;7/9/2015;9/9/2015;1;CC-12610
CA-2016-124527;16/11/2016;17/11/2016;3;IM-15055
CA-2016-162348;10/11/2016;15/11/2016;2;BF-11170
CA-2014-141005;15/8/2014;18/8/2014;3;CS-12355
CA-2015-145394;16/11/2015;20/11/2015;2;MC-17605
CA-2015-168809;25/8/2015;25/8/2015;4;MC-18100
CA-2016-109827;25/12/2016;1/1/2017;2;LW-16825
CA-2014-152233;5/10/2014;6/10/2014;3;KH-16510
CA-2014-125682;22/11/2014;25/11/2014;3;RB-19645
CA-2017-162880;25/12/2017;29/12/2017;2;GD-14590
CA-2015-128125;31/3/2015;5/4/2015;2;EB-13705
CA-2017-156237;14/9/2017;15/9/2017;3;PS-18760
CA-2014-144414;17/6/2014;21/6/2014;2;GH-14425
CA-2017-163860;28/12/2017;1/1/2018;2;LO-17170
US-2017-115609;2/11/2017;7/11/2017;2;CS-12505
CA-2015-154291;25/7/2015;29/7/2015;2;YS-21880
CA-2016-118689;2/10/2016;9/10/2016;2;TC-20980
CA-2016-140438;24/12/2016;27/12/2016;1;PW-19030
US-2017-123204;21/7/2017;27/7/2017;2;CS-11860
CA-2015-112522;10/10/2015;17/10/2015;2;DP-13165
CA-2016-153101;8/9/2016;8/9/2016;4;PJ-19015
CA-2016-142615;20/11/2016;24/11/2016;2;BM-11575
CA-2017-142643;15/10/2017;20/10/2017;2;DL-13495
CA-2015-116260;6/7/2015;12/7/2015;2;BF-10975
CA-2017-107517;5/2/2017;9/2/2017;2;FC-14335
CA-2015-166338;6/12/2015;7/12/2015;3;MP-18175
CA-2016-123946;12/9/2016;17/9/2016;2;AJ-10795
CA-2014-147543;6/7/2014;12/7/2014;2;BC-11125
US-2016-159093;9/5/2016;14/5/2016;2;RS-19420
CA-2016-162110;18/7/2016;22/7/2016;2;NP-18670
US-2016-163461;18/6/2016;21/6/2016;3;BT-11440
CA-2014-101462;20/4/2014;25/4/2014;2;BP-11230
US-2016-100461;8/1/2016;12/1/2016;2;JO-15145
US-2017-162670;23/12/2017;28/12/2017;1;MF-18250
CA-2017-128965;17/4/2017;22/4/2017;2;PS-18760
CA-2017-138618;1/12/2017;8/12/2017;2;MY-17380
US-2016-126452;21/8/2016;28/8/2016;2;SC-20230
CA-2016-145009;5/12/2016;8/12/2016;1;RF-19345
CA-2015-162544;16/12/2015;19/12/2015;3;SG-20080
CA-2014-124394;17/10/2014;22/10/2014;1;TB-21520
US-2016-121013;5/9/2016;10/9/2016;2;MM-17920
US-2015-123918;15/10/2015;15/10/2015;4;CG-12520
CA-2015-137113;1/12/2015;5/12/2015;1;TW-21025
CA-2015-120677;31/5/2015;4/6/2015;2;BD-11320
CA-2017-123036;10/9/2017;17/9/2017;2;HA-14905
CA-2017-120222;25/4/2017;2/5/2017;2;LL-16840
CA-2017-164756;18/9/2017;22/9/2017;2;SS-20140
CA-2017-122028;18/8/2017;25/8/2017;2;CK-12205
US-2015-165512;24/5/2015;26/5/2015;1;VS-21820
CA-2015-140557;7/9/2015;11/9/2015;2;TN-21040
US-2017-135013;24/7/2017;24/7/2017;4;HR-14830
CA-2017-111220;2/9/2017;8/9/2017;2;JS-15595
US-2017-149006;6/12/2017;8/12/2017;1;BN-11470
CA-2017-149468;20/5/2017;20/5/2017;4;AR-10405
CA-2016-140249;27/9/2016;3/10/2016;2;SW-20455
US-2017-135503;10/12/2017;15/12/2017;2;JE-16165
CA-2014-126277;13/9/2014;18/9/2014;1;LH-16900
US-2017-115301;29/7/2017;2/8/2017;2;VG-21790
CA-2017-168942;1/8/2017;5/8/2017;1;EM-13960
US-2017-128398;2/5/2017;5/5/2017;1;EM-13825
CA-2015-104115;12/6/2015;16/6/2015;2;JH-15910
CA-2014-142510;22/12/2014;29/12/2014;2;NP-18700
CA-2014-124247;16/12/2014;21/12/2014;2;SH-20635
CA-2016-105473;16/4/2016;18/4/2016;1;BM-11785
CA-2015-102806;21/5/2015;28/5/2015;2;HG-14965
CA-2017-121706;26/2/2017;2/3/2017;2;BM-11140
CA-2017-109211;4/4/2017;10/4/2017;2;PS-19045
CA-2015-134257;16/3/2015;19/3/2015;1;MS-17710
CA-2015-137925;30/11/2015;4/12/2015;2;JL-15235
CA-2016-140046;28/7/2016;3/8/2016;2;KM-16660
CA-2016-140382;23/6/2016;25/6/2016;1;RD-19900
CA-2014-164182;14/7/2014;18/7/2014;2;ST-20530
CA-2017-137365;30/11/2017;3/12/2017;1;BP-11095
CA-2016-129847;2/9/2016;4/9/2016;3;TA-21385
CA-2014-126963;15/6/2014;15/6/2014;4;PS-18760
CA-2016-125094;5/11/2016;9/11/2016;2;NP-18700
CA-2017-107132;26/6/2017;30/6/2017;2;SC-20260
CA-2015-139248;25/7/2015;30/7/2015;2;RD-19930
CA-2014-148369;23/9/2014;27/9/2014;2;TH-21115
CA-2016-106243;30/9/2016;4/10/2016;2;GM-14680
CA-2015-126466;9/11/2015;13/11/2015;2;JO-15550
CA-2015-130365;25/4/2015;29/4/2015;2;ZC-21910
CA-2017-143021;19/11/2017;19/11/2017;4;AP-10720
CA-2015-161767;20/11/2015;24/11/2015;2;GK-14620
CA-2015-129917;2/10/2015;3/10/2015;3;HM-14980
CA-2015-115420;25/4/2015;2/5/2015;2;LS-16945
CA-2016-157588;14/7/2016;19/7/2016;2;AR-10570
CA-2015-167255;27/9/2015;29/9/2015;1;RH-19510
CA-2017-162096;10/11/2017;10/11/2017;4;TB-21190
CA-2016-157161;16/7/2016;20/7/2016;1;JD-15895
CA-2015-110765;16/10/2015;20/10/2015;1;MP-17965
CA-2016-163937;10/1/2016;13/1/2016;1;JB-16000
CA-2017-153822;19/9/2017;25/9/2017;2;AB-10105
CA-2017-146185;15/9/2017;19/9/2017;2;CC-12145
CA-2015-112144;28/6/2015;2/7/2015;2;CY-12745
US-2016-119298;25/11/2016;28/11/2016;3;EP-13915
CA-2017-155159;25/11/2017;29/11/2017;1;DL-13315
CA-2017-149076;14/1/2017;19/1/2017;2;SO-20335
CA-2014-146990;7/11/2014;8/11/2014;3;BP-11095
CA-2016-116526;1/9/2016;5/9/2016;2;JA-15970
CA-2017-158561;11/11/2017;16/11/2017;1;BB-11545
CA-2017-165099;11/12/2017;13/12/2017;3;DK-13375
CA-2015-109386;8/11/2015;13/11/2015;1;RH-19600
CA-2015-166800;19/11/2015;26/11/2015;2;AG-10300
CA-2017-117443;23/12/2017;25/12/2017;1;JB-15400
US-2016-134369;16/9/2016;22/9/2016;2;BC-11125
CA-2017-123687;26/5/2017;29/5/2017;3;KC-16675
CA-2015-104871;30/3/2015;3/4/2015;2;DR-12940
CA-2014-133158;19/8/2014;21/8/2014;1;DW-13195
CA-2014-126333;23/12/2014;28/12/2014;2;ME-18010
CA-2015-141740;1/11/2015;5/11/2015;2;JF-15490
CA-2014-119466;15/12/2014;21/12/2014;2;SP-20860
CA-2015-154823;21/8/2015;25/8/2015;2;KN-16390
US-2014-135881;23/5/2014;27/5/2014;2;GT-14710
CA-2017-141201;9/12/2017;11/12/2017;1;DB-12910
CA-2014-114790;11/3/2014;13/3/2014;1;FM-14215
US-2016-154256;23/6/2016;27/6/2016;1;SM-20005
CA-2014-124737;23/8/2014;27/8/2014;2;AP-10915
US-2017-101840;6/2/2017;12/2/2017;2;SP-20545
CA-2017-131653;29/1/2017;5/2/2017;2;RD-19585
US-2016-157840;20/12/2016;23/12/2016;1;MC-17575
CA-2016-145548;11/11/2016;16/11/2016;2;EB-13750
CA-2017-119494;9/11/2017;13/11/2017;2;JE-15610
CA-2014-124618;2/5/2014;4/5/2014;1;CS-11860
CA-2017-161970;22/9/2017;27/9/2017;2;PB-19105
CA-2017-103443;17/12/2017;23/12/2017;2;AT-10735
US-2017-165358;18/7/2017;23/7/2017;2;SV-20365
CA-2016-160136;3/11/2016;9/11/2016;2;PJ-18835
CA-2014-150581;8/4/2014;12/4/2014;2;NM-18445
CA-2016-119515;14/8/2016;16/8/2016;3;TR-21325
CA-2014-141355;25/9/2014;30/9/2014;2;BF-11005
CA-2016-165330;11/12/2016;11/12/2016;4;WB-21850
CA-2015-132633;3/2/2015;5/2/2015;1;KH-16630
CA-2016-157742;29/12/2016;31/12/2016;1;KL-16645
CA-2017-127712;31/8/2017;5/9/2017;2;MG-17890
CA-2017-169474;4/2/2017;9/2/2017;2;JF-15355
CA-2014-106726;6/12/2014;8/12/2014;3;RS-19765
CA-2016-147473;30/5/2016;3/6/2016;2;NL-18310
CA-2016-114209;21/5/2016;26/5/2016;2;AS-10285
CA-2014-141901;9/8/2014;14/8/2014;2;GM-14500
CA-2016-164490;5/9/2016;10/9/2016;1;SU-20665
CA-2016-112256;23/7/2016;28/7/2016;2;CK-12205
CA-2016-167416;12/5/2016;17/5/2016;2;JM-15580
CA-2016-106950;2/9/2016;6/9/2016;2;JE-15715
CA-2017-118724;21/7/2017;25/7/2017;1;AR-10825
CA-2017-112004;25/9/2017;28/9/2017;3;AH-10075
US-2017-143175;3/8/2017;6/8/2017;1;GA-14515
CA-2015-105844;25/10/2015;27/10/2015;1;JF-15415
CA-2017-118864;15/6/2017;19/6/2017;1;KH-16690
CA-2015-119480;9/1/2015;13/1/2015;2;CC-12685
US-2015-153374;9/2/2015;13/2/2015;1;JF-15565
CA-2016-101980;19/8/2016;20/8/2016;3;RP-19390
CA-2017-144596;6/11/2017;10/11/2017;2;CD-11980
CA-2015-124933;26/12/2015;30/12/2015;1;DF-13135
CA-2014-159625;23/11/2014;28/11/2014;2;SM-20005
CA-2016-144337;1/8/2016;5/8/2016;1;SG-20890
CA-2014-117478;21/9/2014;24/9/2014;3;LH-16750
CA-2017-147410;4/9/2017;8/9/2017;2;EJ-14155
CA-2017-128944;19/6/2017;21/6/2017;1;KH-16330
CA-2016-109666;19/4/2016;26/4/2016;2;KM-16720
US-2016-102239;5/5/2016;6/5/2016;3;LW-16990
CA-2014-143168;18/10/2014;23/10/2014;1;IG-15085
CA-2017-104906;13/2/2017;17/2/2017;2;JP-15460
CA-2017-118122;17/11/2017;24/11/2017;2;GG-14650
US-2014-147774;20/1/2014;26/1/2014;2;MM-18280
CA-2017-166926;1/12/2017;8/12/2017;2;SO-20335
CA-2015-128013;9/8/2015;16/8/2015;2;MF-18250
CA-2016-123176;27/9/2016;29/9/2016;1;JG-15160
US-2016-117541;14/11/2016;20/11/2016;2;JM-16195
CA-2016-166282;16/4/2016;22/4/2016;2;PK-19075
CA-2017-141439;26/11/2017;1/12/2017;2;TT-21460
CA-2015-163965;20/11/2015;27/11/2015;2;SS-20875
CA-2017-128783;7/9/2017;7/9/2017;4;TG-21640
CA-2014-122217;24/11/2014;29/11/2014;2;HP-14815
US-2017-141558;11/3/2017;16/3/2017;2;MH-17290
CA-2016-139941;12/6/2016;17/6/2016;2;CB-12415
CA-2015-166583;26/6/2015;30/6/2015;2;VD-21670
CA-2017-100412;22/12/2017;26/12/2017;2;SR-20425
CA-2017-142909;22/12/2017;25/12/2017;1;AG-10330
CA-2014-137911;9/10/2014;15/10/2014;2;BP-11095
CA-2015-106208;10/12/2015;15/12/2015;2;JW-16075
US-2015-136749;25/12/2015;27/12/2015;1;LH-16900
CA-2017-126718;29/4/2017;4/5/2017;2;KT-16480
CA-2016-131380;28/3/2016;31/3/2016;1;CC-12220
CA-2015-145835;13/5/2015;18/5/2015;1;BF-11170
CA-2014-138709;4/7/2014;9/7/2014;2;MS-17770
CA-2014-122070;22/4/2014;24/4/2014;1;AH-10030
CA-2016-158610;19/9/2016;22/9/2016;3;CK-12595
CA-2014-117464;22/7/2014;24/7/2014;1;NP-18325
US-2017-168613;8/10/2017;14/10/2017;2;GM-14440
CA-2017-125381;25/4/2017;27/4/2017;1;SG-20605
US-2017-141677;26/3/2017;30/3/2017;2;HK-14890
CA-2017-133067;4/5/2017;10/5/2017;2;MY-18295
US-2016-144351;14/11/2016;18/11/2016;2;RC-19960
CA-2014-106054;6/1/2014;7/1/2014;3;JO-15145
CA-2016-138667;27/12/2016;30/12/2016;1;MW-18220
CA-2017-150609;30/4/2017;4/5/2017;2;NZ-18565
CA-2017-128853;21/4/2017;23/4/2017;3;JM-15250
CA-2017-133102;17/8/2017;24/8/2017;2;ED-13885
CA-2016-164399;12/11/2016;15/11/2016;3;DW-13480
CA-2016-116918;1/10/2016;6/10/2016;1;JK-15205
CA-2016-110492;12/2/2016;14/2/2016;3;JS-15880
CA-2016-147683;13/11/2016;17/11/2016;2;PO-19180
CA-2014-116785;26/4/2014;30/4/2014;2;MH-17290
US-2015-156797;11/8/2015;15/8/2015;2;PO-19180
CA-2016-104276;27/11/2016;3/12/2016;2;HF-14995
CA-2016-120369;28/10/2016;28/10/2016;4;VB-21745
CA-2014-118276;29/12/2014;2/1/2015;2;MG-17890
CA-2015-136658;10/9/2015;17/9/2015;2;BO-11425
CA-2017-137414;2/10/2017;6/10/2017;2;CM-12115
CA-2016-143476;11/9/2016;13/9/2016;3;LC-16930
US-2016-119046;2/6/2016;6/6/2016;2;EH-13765
CA-2017-154949;15/10/2017;19/10/2017;2;MC-17275
CA-2015-103072;27/9/2015;30/9/2015;1;HW-14935
CA-2015-150770;3/5/2015;6/5/2015;3;LC-16870
CA-2017-154760;9/1/2017;13/1/2017;2;BP-11290
US-2017-104437;27/1/2017;31/1/2017;2;TG-21310
CA-2017-113075;2/9/2017;6/9/2017;2;MC-18100
CA-2016-109953;14/7/2016;18/7/2016;2;RB-19360
CA-2017-127397;24/2/2017;28/2/2017;2;ES-14080
CA-2014-157546;20/7/2014;22/7/2014;3;RD-19720
